Ognoo,Iteminfid,Uldegdel
2022-10-21,220406222153830970,15.00
2022-10-21,220729094054210573,1000.00
2022-10-21,220729101436729730,27.00
2022-10-22,2007121328749,10.00
2022-10-22,2007121328895,73.00
2022-10-22,2007121329180,368.00
2022-10-22,2007121329377,-266.00
2022-10-22,2007121329379,0.00
2022-10-22,2007121329380,28.00
2022-10-22,2007121329381,193.00
2022-10-22,2007121331288,1.00
2022-10-22,2007121332656,35.00
2022-10-22,2007121332659,23.00
2022-10-22,2007121334813,6.00
2022-10-22,120620429994600001,0.00
2022-10-22,120620429994600002,0.00
2022-10-22,120620429994600013,0.00
2022-10-22,120620429994600026,0.00
2022-10-22,140224536726700000,509.00
2022-10-22,150203456119500001,16.00
2022-10-22,150930603566800001,97.00
2022-10-22,151229506383600001,16.00
2022-10-22,151229527874800001,7.00
2022-10-22,160121610393900001,0.00
2022-10-22,160513343594000001,297.00
2022-10-22,160826685080700001,306.00
2022-10-22,170407678293400001,26.00
2022-10-22,170428381482200001,355.00
2022-10-22,171030000763800001,47.00
2022-10-22,180213012331300001,63.00
2022-10-22,180327043373200005,11.00
2022-10-22,180604114334600001,51.00
2022-10-22,180604114351700001,54.00
2022-10-22,180604114383000001,310.00
2022-10-22,180704149959400001,46.00
2022-10-22,180706153232200002,362.00
2022-10-22,180706153232200003,217.00
2022-10-22,180706153232200005,349.00
2022-10-22,180920233009700325,-84.00
2022-10-22,190603577080600001,9.00
2022-10-22,190909745530500004,1756.00
2022-10-22,199009170000000056,188.00
2022-10-22,200813226771700001,1135.00
2022-10-22,200826241374700001,872.00
2022-10-22,201104060000000029,180.00
2022-10-22,201205090000000004,790.00
2022-10-22,201207090000000130,4.00
2022-10-22,210327509663500011,3.00
2022-10-22,211116153741172477,0.00
2022-10-22,220406222153830970,-4.00
2022-10-22,220729094054210573,984.00
2022-10-22,220729101436729730,21.00
2022-10-23,2007121328749,16.00
2022-10-23,2007121328895,45.00
2022-10-23,2007121329180,355.00
2022-10-23,2007121329377,-295.00
2022-10-23,2007121329379,0.00
2022-10-23,2007121329380,14.00
2022-10-23,2007121329381,189.00
2022-10-23,2007121331288,1.00
2022-10-23,2007121332656,38.00
2022-10-23,2007121332659,23.00
2022-10-23,2007121334813,0.00
2022-10-23,120620429994600001,0.00
2022-10-23,120620429994600002,0.00
2022-10-23,120620429994600013,0.00
2022-10-23,120620429994600026,0.00
2022-10-23,140224536726700000,462.00
2022-10-23,150203456119500001,16.00
2022-10-23,150930603566800001,77.00
2022-10-23,151229506383600001,11.00
2022-10-23,151229527874800001,3.00
2022-10-23,160121610393900001,0.00
2022-10-23,160513343594000001,285.00
2022-10-23,160826685080700001,303.00
2022-10-23,170407678293400001,50.00
2022-10-23,170428381482200001,352.00
2022-10-23,171030000763800001,35.00
2022-10-23,180213012331300001,55.00
2022-10-23,180327043373200005,11.00
2022-10-23,180604114334600001,34.00
2022-10-23,180604114351700001,49.00
2022-10-23,180604114383000001,277.00
2022-10-23,180704149959400001,24.00
2022-10-23,180706153232200002,355.00
2022-10-23,180706153232200003,214.00
2022-10-23,180706153232200005,330.00
2022-10-23,180920233009700325,-93.00
2022-10-23,190603577080600001,9.00
2022-10-23,190909745530500004,1739.00
2022-10-23,199009170000000056,181.00
2022-10-23,200813226771700001,1121.00
2022-10-23,200826241374700001,848.00
2022-10-23,201104060000000029,193.00
2022-10-23,201205090000000004,781.00
2022-10-23,201207090000000130,4.00
2022-10-23,210327509663500011,3.00
2022-10-23,211116153741172477,0.00
2022-10-23,220406222153830970,-4.00
2022-10-23,220729094054210573,956.00
2022-10-23,220729101436729730,20.00
2022-10-24,2007121328749,6.00
2022-10-24,2007121328895,23.00
2022-10-24,2007121329180,246.00
2022-10-24,2007121329377,-384.00
2022-10-24,2007121329379,0.00
2022-10-24,2007121329380,-12.00
2022-10-24,2007121329381,179.00
2022-10-24,2007121331288,1.00
2022-10-24,2007121332656,35.00
2022-10-24,2007121332659,22.00
2022-10-24,2007121334813,0.00
2022-10-24,120620429994600001,0.00
2022-10-24,120620429994600002,0.00
2022-10-24,120620429994600013,0.00
2022-10-24,120620429994600026,0.00
2022-10-24,140224536726700000,421.00
2022-10-24,150203456119500001,15.00
2022-10-24,150930603566800001,62.00
2022-10-24,151229506383600001,3.00
2022-10-24,151229527874800001,1.00
2022-10-24,160121610393900001,0.00
2022-10-24,160513343594000001,234.00
2022-10-24,160826685080700001,297.00
2022-10-24,170407678293400001,44.00
2022-10-24,170428381482200001,336.00
2022-10-24,171030000763800001,22.00
2022-10-24,180213012331300001,22.00
2022-10-24,180327043373200005,11.00
2022-10-24,180604114334600001,22.00
2022-10-24,180604114351700001,46.00
2022-10-24,180604114383000001,185.00
2022-10-24,180704149959400001,6.00
2022-10-24,180706153232200002,327.00
2022-10-24,180706153232200003,199.00
2022-10-24,180706153232200005,328.00
2022-10-24,180920233009700325,-99.00
2022-10-24,190603577080600001,9.00
2022-10-24,190909745530500004,1716.00
2022-10-24,199009170000000056,107.00
2022-10-24,200813226771700001,1104.00
2022-10-24,200826241374700001,777.00
2022-10-24,201104060000000029,154.00
2022-10-24,201205090000000004,764.00
2022-10-24,201207090000000130,3.00
2022-10-24,210327509663500011,3.00
2022-10-24,211116153741172477,0.00
2022-10-24,220406222153830970,-16.00
2022-10-24,220729094054210573,857.00
2022-10-24,220729101436729730,19.00
2022-10-25,2007121328749,4.00
2022-10-25,2007121328895,62.00
2022-10-25,2007121329180,224.00
2022-10-25,2007121329377,-465.00
2022-10-25,2007121329379,-6.00
2022-10-25,2007121329380,-36.00
2022-10-25,2007121329381,172.00
2022-10-25,2007121331288,1.00
2022-10-25,2007121332656,3.00
2022-10-25,2007121332659,-1.00
2022-10-25,2007121334813,31.00
2022-10-25,120620429994600001,0.00
2022-10-25,120620429994600002,0.00
2022-10-25,120620429994600013,0.00
2022-10-25,120620429994600026,0.00
2022-10-25,140224536726700000,352.00
2022-10-25,150203456119500001,15.00
2022-10-25,150930603566800001,50.00
2022-10-25,151229506383600001,0.00
2022-10-25,151229527874800001,0.00
2022-10-25,160121610393900001,0.00
2022-10-25,160513343594000001,209.00
2022-10-25,160826685080700001,278.00
2022-10-25,170407678293400001,42.00
2022-10-25,170428381482200001,329.00
2022-10-25,171030000763800001,9.00
2022-10-25,180213012331300001,15.00
2022-10-25,180327043373200005,11.00
2022-10-25,180604114334600001,9.00
2022-10-25,180604114351700001,42.00
2022-10-25,180604114383000001,153.00
2022-10-25,180704149959400001,5.00
2022-10-25,180706153232200002,302.00
2022-10-25,180706153232200003,188.00
2022-10-25,180706153232200005,319.00
2022-10-25,180920233009700325,-111.00
2022-10-25,190603577080600001,9.00
2022-10-25,190909745530500004,1707.00
2022-10-25,199009170000000056,97.00
2022-10-25,200813226771700001,1088.00
2022-10-25,200826241374700001,764.00
2022-10-25,201104060000000029,119.00
2022-10-25,201205090000000004,751.00
2022-10-25,201207090000000130,3.00
2022-10-25,210327509663500011,3.00
2022-10-25,211116153741172477,-2.00
2022-10-25,220406222153830970,-26.00
2022-10-25,220729094054210573,832.00
2022-10-25,220729101436729730,18.00
2022-10-26,2007121328749,4.00
2022-10-26,2007121328895,72.00
2022-10-26,2007121329180,191.00
2022-10-26,2007121329377,-554.00
2022-10-26,2007121329379,-16.00
2022-10-26,2007121329380,-48.00
2022-10-26,2007121329381,165.00
2022-10-26,2007121331288,0.00
2022-10-26,2007121332656,3.00
2022-10-26,2007121332659,1.00
2022-10-26,2007121334813,43.00
2022-10-26,120620429994600001,0.00
2022-10-26,120620429994600002,0.00
2022-10-26,120620429994600013,0.00
2022-10-26,120620429994600026,0.00
2022-10-26,140224536726700000,621.00
2022-10-26,150203456119500001,0.00
2022-10-26,150930603566800001,77.00
2022-10-26,151229506383600001,-2.00
2022-10-26,151229527874800001,-1.00
2022-10-26,160121610393900001,0.00
2022-10-26,160513343594000001,191.00
2022-10-26,160826685080700001,278.00
2022-10-26,170407678293400001,37.00
2022-10-26,170428381482200001,322.00
2022-10-26,171030000763800001,3.00
2022-10-26,180213012331300001,-18.00
2022-10-26,180327043373200005,11.00
2022-10-26,180604114334600001,-4.00
2022-10-26,180604114351700001,28.00
2022-10-26,180604114383000001,128.00
2022-10-26,180704149959400001,11.00
2022-10-26,180706153232200002,282.00
2022-10-26,180706153232200003,173.00
2022-10-26,180706153232200005,317.00
2022-10-26,180920233009700325,-130.00
2022-10-26,190603577080600001,9.00
2022-10-26,190909745530500004,1691.00
2022-10-26,199009170000000056,86.00
2022-10-26,200813226771700001,1069.00
2022-10-26,200826241374700001,583.00
2022-10-26,201104060000000029,145.00
2022-10-26,201205090000000004,740.00
2022-10-26,201207090000000130,3.00
2022-10-26,210327509663500011,3.00
2022-10-26,211116153741172477,-6.00
2022-10-26,220406222153830970,-17.00
2022-10-26,220729094054210573,764.00
2022-10-26,220729101436729730,17.00
2022-10-27,2007121328749,12.00
2022-10-27,2007121328895,44.00
2022-10-27,2007121329180,184.00
2022-10-27,2007121329377,-626.00
2022-10-27,2007121329379,-43.00
2022-10-27,2007121329380,-66.00
2022-10-27,2007121329381,162.00
2022-10-27,2007121331288,0.00
2022-10-27,2007121332656,6.00
2022-10-27,2007121332659,5.00
2022-10-27,2007121334813,33.00
2022-10-27,120620429994600001,0.00
2022-10-27,120620429994600002,0.00
2022-10-27,120620429994600013,0.00
2022-10-27,120620429994600026,0.00
2022-10-27,140224536726700000,562.00
2022-10-27,150203456119500001,0.00
2022-10-27,150930603566800001,53.00
2022-10-27,151229506383600001,-2.00
2022-10-27,151229527874800001,-1.00
2022-10-27,160121610393900001,0.00
2022-10-27,160513343594000001,372.00
2022-10-27,160826685080700001,273.00
2022-10-27,170407678293400001,35.00
2022-10-27,170428381482200001,310.00
2022-10-27,171030000763800001,207.00
2022-10-27,180213012331300001,-58.00
2022-10-27,180327043373200005,11.00
2022-10-27,180604114334600001,47.00
2022-10-27,180604114351700001,44.00
2022-10-27,180604114383000001,92.00
2022-10-27,180704149959400001,19.00
2022-10-27,180706153232200002,265.00
2022-10-27,180706153232200003,153.00
2022-10-27,180706153232200005,303.00
2022-10-27,180920233009700325,-143.00
2022-10-27,190603577080600001,10.00
2022-10-27,190909745530500004,1660.00
2022-10-27,199009170000000056,72.00
2022-10-27,200813226771700001,1047.00
2022-10-27,200826241374700001,428.00
2022-10-27,201104060000000029,154.00
2022-10-27,201205090000000004,731.00
2022-10-27,201207090000000130,3.00
2022-10-27,210327509663500011,3.00
2022-10-27,211116153741172477,-11.00
2022-10-27,220406222153830970,-23.00
2022-10-27,220729094054210573,700.00
2022-10-27,220729101436729730,15.00
2022-10-28,2007121328749,10.00
2022-10-28,2007121328895,93.00
2022-10-28,2007121329180,170.00
2022-10-28,2007121329377,-672.00
2022-10-28,2007121329379,-56.00
2022-10-28,2007121329380,-88.00
2022-10-28,2007121329381,161.00
2022-10-28,2007121331288,0.00
2022-10-28,2007121332656,12.00
2022-10-28,2007121332659,3.00
2022-10-28,2007121334813,23.00
2022-10-28,120620429994600001,0.00
2022-10-28,120620429994600002,0.00
2022-10-28,120620429994600013,0.00
2022-10-28,120620429994600026,0.00
2022-10-28,140224536726700000,528.00
2022-10-28,150203456119500001,0.00
2022-10-28,150930603566800001,142.00
2022-10-28,151229506383600001,-2.00
2022-10-28,151229527874800001,-1.00
2022-10-28,160121610393900001,0.00
2022-10-28,160513343594000001,359.00
2022-10-28,160826685080700001,243.00
2022-10-28,170407678293400001,32.00
2022-10-28,170428381482200001,300.00
2022-10-28,171030000763800001,127.00
2022-10-28,180213012331300001,-87.00
2022-10-28,180327043373200005,13.00
2022-10-28,180604114334600001,26.00
2022-10-28,180604114351700001,38.00
2022-10-28,180604114383000001,67.00
2022-10-28,180704149959400001,12.00
2022-10-28,180706153232200002,233.00
2022-10-28,180706153232200003,133.00
2022-10-28,180706153232200005,282.00
2022-10-28,180920233009700325,-155.00
2022-10-28,190603577080600001,10.00
2022-10-28,190909745530500004,1629.00
2022-10-28,199009170000000056,54.00
2022-10-28,200813226771700001,1040.00
2022-10-28,200826241374700001,154.00
2022-10-28,201104060000000029,172.00
2022-10-28,201205090000000004,702.00
2022-10-28,201207090000000130,3.00
2022-10-28,210327509663500011,55.00
2022-10-28,211116153741172477,-11.00
2022-10-28,220406222153830970,-23.00
2022-10-28,220729094054210573,678.00
2022-10-28,220729101436729730,13.00
2022-10-29,2007121328749,16.00
2022-10-29,2007121328895,72.00
2022-10-29,2007121329180,166.00
2022-10-29,2007121329377,-719.00
2022-10-29,2007121329379,-64.00
2022-10-29,2007121329380,-108.00
2022-10-29,2007121329381,159.00
2022-10-29,2007121331288,0.00
2022-10-29,2007121332656,19.00
2022-10-29,2007121332659,4.00
2022-10-29,2007121334813,16.00
2022-10-29,120620429994600001,0.00
2022-10-29,120620429994600002,0.00
2022-10-29,120620429994600013,0.00
2022-10-29,120620429994600026,0.00
2022-10-29,140224536726700000,498.00
2022-10-29,150203456119500001,0.00
2022-10-29,150930603566800001,120.00
2022-10-29,151229506383600001,-3.00
2022-10-29,151229527874800001,-1.00
2022-10-29,160121610393900001,0.00
2022-10-29,160513343594000001,356.00
2022-10-29,160826685080700001,232.00
2022-10-29,170407678293400001,30.00
2022-10-29,170428381482200001,296.00
2022-10-29,171030000763800001,79.00
2022-10-29,180213012331300001,-96.00
2022-10-29,180327043373200005,11.00
2022-10-29,180604114334600001,8.00
2022-10-29,180604114351700001,35.00
2022-10-29,180604114383000001,64.00
2022-10-29,180704149959400001,19.00
2022-10-29,180706153232200002,224.00
2022-10-29,180706153232200003,129.00
2022-10-29,180706153232200005,280.00
2022-10-29,180920233009700325,-167.00
2022-10-29,190603577080600001,10.00
2022-10-29,190909745530500004,1601.00
2022-10-29,199009170000000056,124.00
2022-10-29,200813226771700001,1027.00
2022-10-29,200826241374700001,118.00
2022-10-29,201104060000000029,128.00
2022-10-29,201205090000000004,700.00
2022-10-29,201207090000000130,3.00
2022-10-29,210327509663500011,44.00
2022-10-29,211116153741172477,-11.00
2022-10-29,220406222153830970,-23.00
2022-10-29,220729094054210573,633.00
2022-10-29,220729101436729730,12.00
2022-10-30,2007121328749,15.00
2022-10-30,2007121328895,58.00
2022-10-30,2007121329180,153.00
2022-10-30,2007121329377,-773.00
2022-10-30,2007121329379,-70.00
2022-10-30,2007121329380,-116.00
2022-10-30,2007121329381,159.00
2022-10-30,2007121331288,0.00
2022-10-30,2007121332656,16.00
2022-10-30,2007121332659,10.00
2022-10-30,2007121334813,5.00
2022-10-30,120620429994600001,0.00
2022-10-30,120620429994600002,0.00
2022-10-30,120620429994600013,0.00
2022-10-30,120620429994600026,0.00
2022-10-30,140224536726700000,476.00
2022-10-30,150203456119500001,0.00
2022-10-30,150930603566800001,102.00
2022-10-30,151229506383600001,-3.00
2022-10-30,151229527874800001,-2.00
2022-10-30,160121610393900001,0.00
2022-10-30,160513343594000001,352.00
2022-10-30,160826685080700001,168.00
2022-10-30,170407678293400001,27.00
2022-10-30,170428381482200001,294.00
2022-10-30,171030000763800001,74.00
2022-10-30,180213012331300001,-104.00
2022-10-30,180327043373200005,11.00
2022-10-30,180604114334600001,-4.00
2022-10-30,180604114351700001,28.00
2022-10-30,180604114383000001,61.00
2022-10-30,180704149959400001,29.00
2022-10-30,180706153232200002,210.00
2022-10-30,180706153232200003,124.00
2022-10-30,180706153232200005,279.00
2022-10-30,180920233009700325,-177.00
2022-10-30,190603577080600001,10.00
2022-10-30,190909745530500004,1588.00
2022-10-30,199009170000000056,116.00
2022-10-30,200813226771700001,1016.00
2022-10-30,200826241374700001,110.00
2022-10-30,201104060000000029,168.00
2022-10-30,201205090000000004,694.00
2022-10-30,201207090000000130,3.00
2022-10-30,210327509663500011,38.00
2022-10-30,211116153741172477,-11.00
2022-10-30,220406222153830970,-23.00
2022-10-30,220729094054210573,609.00
2022-10-30,220729101436729730,12.00
2022-10-31,2007121328749,12.00
2022-10-31,2007121328895,39.00
2022-10-31,2007121329180,139.00
2022-10-31,2007121329377,0.00
2022-10-31,2007121329379,0.00
2022-10-31,2007121329380,0.00
2022-10-31,2007121329381,154.00
2022-10-31,2007121331288,0.00
2022-10-31,2007121332656,31.00
2022-10-31,2007121332659,18.00
2022-10-31,2007121334813,2.00
2022-10-31,120620429994600001,0.00
2022-10-31,120620429994600002,0.00
2022-10-31,120620429994600013,0.00
2022-10-31,120620429994600026,0.00
2022-10-31,140224536726700000,458.00
2022-10-31,150203456119500001,0.00
2022-10-31,150930603566800001,86.00
2022-10-31,151229506383600001,0.00
2022-10-31,151229527874800001,0.00
2022-10-31,160121610393900001,0.00
2022-10-31,160513343594000001,341.00
2022-10-31,160826685080700001,168.00
2022-10-31,170407678293400001,27.00
